defined_class	defined_class_label	external	external_label
http://purl.obolibrary.org/obo/NCIT_C32235	Brown Adipose Tissue	http://purl.obolibrary.org/obo/UBERON_0001348	brown adipose tissue
http://purl.obolibrary.org/obo/NCIT_C52847	Buccal Artery	http://purl.obolibrary.org/obo/UBERON_0001618	buccal artery
http://purl.obolibrary.org/obo/NCIT_C12505	Buccal Mucosa	http://purl.obolibrary.org/obo/UBERON_0006956	buccal mucosa
http://purl.obolibrary.org/obo/NCIT_C32237	Buccal Salivary Gland	http://purl.obolibrary.org/obo/UBERON_0012102	buccal salivary gland
http://purl.obolibrary.org/obo/NCIT_C53150	Buccinator	http://purl.obolibrary.org/obo/UBERON_0001582	buccinator muscle
http://purl.obolibrary.org/obo/NCIT_C12902	Bulbar Conjunctiva	http://purl.obolibrary.org/obo/UBERON_0010306	bulbar conjunctiva
http://purl.obolibrary.org/obo/NCIT_C112234	Bulbospongiosus	http://purl.obolibrary.org/obo/UBERON_0011389	bulbospongiosus muscle
http://purl.obolibrary.org/obo/NCIT_C52554	Bulbourethral Gland Secretion	http://purl.obolibrary.org/obo/UBERON_0004691	bulbourethral gland secretion
http://purl.obolibrary.org/obo/NCIT_C34114	Bulbus Cordis	http://purl.obolibrary.org/obo/UBERON_0004706	bulbus cordis
http://purl.obolibrary.org/obo/NCIT_C89806	Buttock	http://purl.obolibrary.org/obo/UBERON_0013691	buttock
http://purl.obolibrary.org/obo/NCIT_C32239	C1 Vertebra	http://purl.obolibrary.org/obo/UBERON_0001092	vertebral bone 1
http://purl.obolibrary.org/obo/NCIT_C32240	C2 Vertebra	http://purl.obolibrary.org/obo/UBERON_0001093	vertebral bone 2
http://purl.obolibrary.org/obo/NCIT_C32241	C3 Vertebra	http://purl.obolibrary.org/obo/UBERON_0004612	mammalian cervical vertebra 3
http://purl.obolibrary.org/obo/NCIT_C32242	C4 Vertebra	http://purl.obolibrary.org/obo/UBERON_0004613	mammalian cervical vertebra 4
http://purl.obolibrary.org/obo/NCIT_C32243	C5 Vertebra	http://purl.obolibrary.org/obo/UBERON_0004614	mammalian cervical vertebra 5
http://purl.obolibrary.org/obo/NCIT_C32244	C6 Vertebra	http://purl.obolibrary.org/obo/UBERON_0004615	mammalian cervical vertebra 6
http://purl.obolibrary.org/obo/NCIT_C32245	C7 Vertebra	http://purl.obolibrary.org/obo/UBERON_0004616	mammalian cervical vertebra 7
http://purl.obolibrary.org/obo/NCIT_C113674	Cadaver	http://purl.obolibrary.org/obo/UBERON_0008979	carcass
http://purl.obolibrary.org/obo/NCIT_C32250	Calcaneum	http://purl.obolibrary.org/obo/UBERON_0001450	calcaneus
http://purl.obolibrary.org/obo/NCIT_C32251	Calcarine Artery	http://purl.obolibrary.org/obo/UBERON_0035183	calcarine artery
http://purl.obolibrary.org/obo/NCIT_C32252	Calcarine Sulcus	http://purl.obolibrary.org/obo/UBERON_0002586	calcarine sulcus
http://purl.obolibrary.org/obo/NCIT_C32256	Canal of Schlemm	http://purl.obolibrary.org/obo/UBERON_0004029	canal of Schlemm
http://purl.obolibrary.org/obo/NCIT_C32258	Canine Tooth	http://purl.obolibrary.org/obo/UBERON_0003674	cuspid
http://purl.obolibrary.org/obo/NCIT_C12685	Capillary	http://purl.obolibrary.org/obo/UBERON_0001982	capillary
http://purl.obolibrary.org/obo/NCIT_C49215	Capillary Endothelium	http://purl.obolibrary.org/obo/UBERON_0001915	endothelium of capillary
http://purl.obolibrary.org/obo/NCIT_C12728	Cardiac Atrium	http://purl.obolibrary.org/obo/UBERON_0002081	cardiac atrium
http://purl.obolibrary.org/obo/NCIT_C34115	Cardiac Jelly	http://purl.obolibrary.org/obo/UBERON_0003906	cardiac jelly
http://purl.obolibrary.org/obo/NCIT_C52833	Cardiac Nerve Plexus	http://purl.obolibrary.org/obo/UBERON_0002008	cardiac nerve plexus
http://purl.obolibrary.org/obo/NCIT_C12729	Cardiac Valve	http://purl.obolibrary.org/obo/UBERON_0000946	cardial valve
http://purl.obolibrary.org/obo/NCIT_C33849	Cardiac Valve Cusp	http://purl.obolibrary.org/obo/UBERON_0006009	cusp of cardiac valve
http://purl.obolibrary.org/obo/NCIT_C12878	Cardiac Vein	http://purl.obolibrary.org/obo/UBERON_0004148	cardiac vein
http://purl.obolibrary.org/obo/NCIT_C12730	Cardiac Ventricle	http://purl.obolibrary.org/obo/UBERON_0002082	cardiac ventricle
http://purl.obolibrary.org/obo/NCIT_C34116	Cardinal Vein	http://purl.obolibrary.org/obo/UBERON_0004344	cardinal vein
http://purl.obolibrary.org/obo/NCIT_C12686	Cardiovascular System	http://purl.obolibrary.org/obo/UBERON_0004535	cardiovascular system
http://purl.obolibrary.org/obo/NCIT_C25264	Carina	http://purl.obolibrary.org/obo/UBERON_0006679	carina of trachea
http://purl.obolibrary.org/obo/NCIT_C66852	Carotid Body	http://purl.obolibrary.org/obo/UBERON_0001629	carotid body
http://purl.obolibrary.org/obo/NCIT_C12688	Carpal Bone	http://purl.obolibrary.org/obo/UBERON_0001435	carpal bone
http://purl.obolibrary.org/obo/NCIT_C111033	Carpal Region	http://purl.obolibrary.org/obo/UBERON_0004452	carpal region
http://purl.obolibrary.org/obo/NCIT_C32265	Carpometacarpal Joint	http://purl.obolibrary.org/obo/UBERON_0011119	carpometacarpal joint
http://purl.obolibrary.org/obo/NCIT_C103912	Carpometacarpal Joint 1	http://purl.obolibrary.org/obo/UBERON_0011265	carpometacarpal joint of digit 1
http://purl.obolibrary.org/obo/NCIT_C12373	Cartilage	http://purl.obolibrary.org/obo/UBERON_0007844	cartilage element
http://purl.obolibrary.org/obo/NCIT_C32268	Cartilaginous Tissue	http://purl.obolibrary.org/obo/UBERON_0002418	cartilage tissue
http://purl.obolibrary.org/obo/NCIT_C12689	Cauda Equina	http://purl.obolibrary.org/obo/UBERON_0012337	cauda equina
http://purl.obolibrary.org/obo/NCIT_C12451	Caudate Nucleus	http://purl.obolibrary.org/obo/UBERON_0001873	caudate nucleus
http://purl.obolibrary.org/obo/NCIT_C12690	Cavernous Sinus	http://purl.obolibrary.org/obo/UBERON_0003712	cavernous sinus
http://purl.obolibrary.org/obo/NCIT_C12381	Cecum	http://purl.obolibrary.org/obo/UBERON_0001153	caecum
http://purl.obolibrary.org/obo/NCIT_C52846	Celiac Artery	http://purl.obolibrary.org/obo/UBERON_0001640	celiac artery
http://purl.obolibrary.org/obo/NCIT_C52830	Celiac Ganglion	http://purl.obolibrary.org/obo/UBERON_0002262	celiac ganglion
http://purl.obolibrary.org/obo/NCIT_C65166	Celiac Lymph Node	http://purl.obolibrary.org/obo/UBERON_0002508	celiac lymph node
http://purl.obolibrary.org/obo/NCIT_C32276	Cementum	http://purl.obolibrary.org/obo/UBERON_0001753	cementum
http://purl.obolibrary.org/obo/NCIT_C32277	Central Artery	http://purl.obolibrary.org/obo/UBERON_2005020	central artery
http://purl.obolibrary.org/obo/NCIT_C12891	Central Canal of Spinal Cord	http://purl.obolibrary.org/obo/UBERON_0002291	central canal of spinal cord
http://purl.obolibrary.org/obo/NCIT_C12438	Central Nervous System	http://purl.obolibrary.org/obo/UBERON_0001017	central nervous system
http://purl.obolibrary.org/obo/NCIT_C34119	Central Tendon of the Diaphragm	http://purl.obolibrary.org/obo/UBERON_0006670	central tendon of diaphragm
http://purl.obolibrary.org/obo/NCIT_C32284	Centromedian Nucleus of the Thalamus	http://purl.obolibrary.org/obo/UBERON_0002972	centromedian nucleus of thalamus
http://purl.obolibrary.org/obo/NCIT_C32286	Cephalic Vein	http://purl.obolibrary.org/obo/UBERON_0001106	cephalic vein
http://purl.obolibrary.org/obo/NCIT_C52845	Cerebellar Artery	http://purl.obolibrary.org/obo/UBERON_0003472	cerebellar artery
http://purl.obolibrary.org/obo/NCIT_C49216	Cerebellar Cortex	http://purl.obolibrary.org/obo/UBERON_0002129	cerebellar cortex
http://purl.obolibrary.org/obo/NCIT_C88147	Cerebellar Peduncle	http://purl.obolibrary.org/obo/UBERON_0007416	cerebellar peduncle
http://purl.obolibrary.org/obo/NCIT_C53032	Cerebellar Vein	http://purl.obolibrary.org/obo/UBERON_0001668	cerebellar vein
http://purl.obolibrary.org/obo/NCIT_C54057	Cerebellopontine Angle	http://purl.obolibrary.org/obo/UBERON_0014908	cerebellopontine angle
http://purl.obolibrary.org/obo/NCIT_C12445	Cerebellum	http://purl.obolibrary.org/obo/UBERON_0002037	cerebellum
http://purl.obolibrary.org/obo/NCIT_C49217	Cerebellum White Matter	http://purl.obolibrary.org/obo/UBERON_0002317	white matter of cerebellum
http://purl.obolibrary.org/obo/NCIT_C12691	Cerebral Artery	http://purl.obolibrary.org/obo/UBERON_0004449	cerebral artery
http://purl.obolibrary.org/obo/NCIT_C12443	Cerebral Cortex	http://purl.obolibrary.org/obo/UBERON_0000956	cerebral cortex
http://purl.obolibrary.org/obo/NCIT_C32289	Cerebral Fornix	http://purl.obolibrary.org/obo/UBERON_0000052	fornix of brain
http://purl.obolibrary.org/obo/NCIT_C12351	Cerebral Hemisphere	http://purl.obolibrary.org/obo/UBERON_0001869	cerebral hemisphere
http://purl.obolibrary.org/obo/NCIT_C32291	Cerebral Peduncle	http://purl.obolibrary.org/obo/UBERON_0002623	cerebral peduncle
http://purl.obolibrary.org/obo/NCIT_C98712	Cerebral Subcortex	http://purl.obolibrary.org/obo/UBERON_0000454	cerebral subcortex
http://purl.obolibrary.org/obo/NCIT_C53037	Cerebral Vein	http://purl.obolibrary.org/obo/UBERON_0001663	cerebral vein
http://purl.obolibrary.org/obo/NCIT_C12692	Cerebrospinal Fluid	http://purl.obolibrary.org/obo/UBERON_0001359	cerebrospinal fluid
http://purl.obolibrary.org/obo/NCIT_C32293	Cerumen	http://purl.obolibrary.org/obo/UBERON_0002297	cerumen
http://purl.obolibrary.org/obo/NCIT_C32294	Ceruminous Gland	http://purl.obolibrary.org/obo/UBERON_0013211	cerumen gland
http://purl.obolibrary.org/obo/NCIT_C52850	Cervical Artery	http://purl.obolibrary.org/obo/UBERON_0012320	cervical artery
http://purl.obolibrary.org/obo/NCIT_C12250	Cervical Esophagus	http://purl.obolibrary.org/obo/UBERON_0035450	cervical part of esophagus
http://purl.obolibrary.org/obo/NCIT_C98713	Cervical Ganglia	http://purl.obolibrary.org/obo/UBERON_0001991	cervical ganglion
http://purl.obolibrary.org/obo/NCIT_C32296	Cervical Gland	http://purl.obolibrary.org/obo/UBERON_0012247	cervical gland
http://purl.obolibrary.org/obo/NCIT_C32298	Cervical Lymph Node	http://purl.obolibrary.org/obo/UBERON_0002429	cervical lymph node
http://purl.obolibrary.org/obo/NCIT_C32299	Cervical Nerve	http://purl.obolibrary.org/obo/UBERON_0000962	nerve of cervical vertebra
http://purl.obolibrary.org/obo/NCIT_C12892	Cervical Spinal Cord	http://purl.obolibrary.org/obo/UBERON_0002726	cervical spinal cord
http://purl.obolibrary.org/obo/NCIT_C12893	Cervical Spinal Nerve Root	http://purl.obolibrary.org/obo/UBERON_0009632	root of cervical nerve
http://purl.obolibrary.org/obo/NCIT_C69313	Cervical Spine	http://purl.obolibrary.org/obo/UBERON_0006072	cervical region of vertebral column
http://purl.obolibrary.org/obo/NCIT_C12693	Cervical Vertebra	http://purl.obolibrary.org/obo/UBERON_0002413	cervical vertebra
http://purl.obolibrary.org/obo/NCIT_C49218	Cervix Epithelium	http://purl.obolibrary.org/obo/UBERON_0004801	cervix epithelium
http://purl.obolibrary.org/obo/NCIT_C54414	Cervix Glandular Epithelium	http://purl.obolibrary.org/obo/UBERON_0012250	cervix glandular epithelium
http://purl.obolibrary.org/obo/NCIT_C49219	Cervix Squamous Epithelium	http://purl.obolibrary.org/obo/UBERON_0006922	cervix squamous epithelium
http://purl.obolibrary.org/obo/NCIT_C12311	Cervix Uteri	http://purl.obolibrary.org/obo/UBERON_0000002	uterine cervix
http://purl.obolibrary.org/obo/NCIT_C32301	Chamber of the Eye	http://purl.obolibrary.org/obo/UBERON_0006311	chamber of eyeball
http://purl.obolibrary.org/obo/NCIT_C13070	Cheek	http://purl.obolibrary.org/obo/UBERON_0001567	cheek
http://purl.obolibrary.org/obo/NCIT_C25389	Chest	http://purl.obolibrary.org/obo/UBERON_0001443	chest
http://purl.obolibrary.org/obo/NCIT_C62484	Chest Wall	http://purl.obolibrary.org/obo/UBERON_0016435	chest wall
http://purl.obolibrary.org/obo/NCIT_C32304	Chiasmatic Cistern	http://purl.obolibrary.org/obo/UBERON_0002898	chiasmatic cistern
http://purl.obolibrary.org/obo/NCIT_C34121	Chondrocranium	http://purl.obolibrary.org/obo/UBERON_0002241	chondrocranium
http://purl.obolibrary.org/obo/NCIT_C34122	Chorion	http://purl.obolibrary.org/obo/UBERON_0003124	chorion
http://purl.obolibrary.org/obo/NCIT_C34123	Chorionic Plate	http://purl.obolibrary.org/obo/UBERON_0004027	chorionic plate
http://purl.obolibrary.org/obo/NCIT_C34125	Chorionic Villus	http://purl.obolibrary.org/obo/UBERON_0007106	chorionic villus
http://purl.obolibrary.org/obo/NCIT_C12694	Choroid Plexus	http://purl.obolibrary.org/obo/UBERON_0001886	choroid plexus
http://purl.obolibrary.org/obo/NCIT_C42079	Choroid Plexus Epithelium	http://purl.obolibrary.org/obo/UBERON_0003911	choroid plexus epithelium
http://purl.obolibrary.org/obo/NCIT_C49230	Choroid Plexus Epithelium of the Fourth Ventricle	http://purl.obolibrary.org/obo/UBERON_0004276	fourth ventricle choroid plexus epithelium
http://purl.obolibrary.org/obo/NCIT_C49248	Choroid Plexus Epithelium of the Lateral Ventricle	http://purl.obolibrary.org/obo/UBERON_0004274	lateral ventricle choroid plexus epithelium
http://purl.obolibrary.org/obo/NCIT_C32308	Choroid Plexus of the Fourth Ventricle	http://purl.obolibrary.org/obo/UBERON_0002290	choroid plexus of fourth ventricle
http://purl.obolibrary.org/obo/NCIT_C32309	Choroid Plexus of the Lateral Ventricle	http://purl.obolibrary.org/obo/UBERON_0002307	choroid plexus of lateral ventricle
http://purl.obolibrary.org/obo/NCIT_C49782	Choroid Plexus of the Third Ventricle	http://purl.obolibrary.org/obo/UBERON_0002288	choroid plexus of third ventricle
http://purl.obolibrary.org/obo/NCIT_C32310	Choroidal Artery	http://purl.obolibrary.org/obo/UBERON_0013151	choroidal artery
http://purl.obolibrary.org/obo/NCIT_C93166	Chyle	http://purl.obolibrary.org/obo/UBERON_0000911	chyle
http://purl.obolibrary.org/obo/NCIT_C34126	Chyle Cistern	http://purl.obolibrary.org/obo/UBERON_0005435	cisterna chyli
http://purl.obolibrary.org/obo/NCIT_C12345	Ciliary Body	http://purl.obolibrary.org/obo/UBERON_0001775	ciliary body
http://purl.obolibrary.org/obo/NCIT_C32314	Ciliary Epithelium	http://purl.obolibrary.org/obo/UBERON_0001778	ciliary epithelium
http://purl.obolibrary.org/obo/NCIT_C32315	Ciliary Muscle	http://purl.obolibrary.org/obo/UBERON_0001605	ciliary muscle
http://purl.obolibrary.org/obo/NCIT_C32316	Ciliary Process	http://purl.obolibrary.org/obo/UBERON_0010427	ciliary processes
http://purl.obolibrary.org/obo/NCIT_C52713	Cingulate Cortex	http://purl.obolibrary.org/obo/UBERON_0003027	cingulate cortex
http://purl.obolibrary.org/obo/NCIT_C96217	Cingulate Gyrus	http://purl.obolibrary.org/obo/UBERON_0002967	cingulate gyrus
http://purl.obolibrary.org/obo/NCIT_C12874	Circumflex Branch of the Left Coronary Artery	http://purl.obolibrary.org/obo/UBERON_0035422	circumflex branch of left coronary artery
http://purl.obolibrary.org/obo/NCIT_C52863	Circumflex Iliac Artery	http://purl.obolibrary.org/obo/UBERON_0009026	iliac circumflex artery
http://purl.obolibrary.org/obo/NCIT_C32329	Claustrum	http://purl.obolibrary.org/obo/UBERON_0002023	claustrum of brain
http://purl.obolibrary.org/obo/NCIT_C12695	Clavicle	http://purl.obolibrary.org/obo/UBERON_0001105	clavicle bone
http://purl.obolibrary.org/obo/NCIT_C12308	Clitoris	http://purl.obolibrary.org/obo/UBERON_0002411	clitoris
http://purl.obolibrary.org/obo/NCIT_C12494	Clivus	http://purl.obolibrary.org/obo/UBERON_0004108	clivus of occipital bone
http://purl.obolibrary.org/obo/NCIT_C34127	Cloaca	http://purl.obolibrary.org/obo/UBERON_0000162	cloaca
http://purl.obolibrary.org/obo/NCIT_C34128	Cloacal Membrane	http://purl.obolibrary.org/obo/UBERON_0006217	cloacal membrane
http://purl.obolibrary.org/obo/NCIT_C34129	Cloacal Sphincter	http://purl.obolibrary.org/obo/UBERON_0013501	cloacal sphincter
http://purl.obolibrary.org/obo/NCIT_C32333	Coccygeal Nerve	http://purl.obolibrary.org/obo/UBERON_0009629	coccygeal nerve
http://purl.obolibrary.org/obo/NCIT_C32334	Coccygeal Vertebra	http://purl.obolibrary.org/obo/UBERON_0001095	caudal vertebra
http://purl.obolibrary.org/obo/NCIT_C12696	Coccyx	http://purl.obolibrary.org/obo/UBERON_0001350	coccyx
http://purl.obolibrary.org/obo/NCIT_C12395	Cochlea	http://purl.obolibrary.org/obo/UBERON_0001844	cochlea
http://purl.obolibrary.org/obo/NCIT_C32336	Cochlear Labyrinth	http://purl.obolibrary.org/obo/UBERON_0002499	cochlear labyrinth
http://purl.obolibrary.org/obo/NCIT_C12697	Cochlear Nerve	http://purl.obolibrary.org/obo/UBERON_0004727	cochlear nerve
http://purl.obolibrary.org/obo/NCIT_C12837	Cochlear Nucleus	http://purl.obolibrary.org/obo/UBERON_0002610	cochlear nuclear complex
http://purl.obolibrary.org/obo/NCIT_C32346	Collum Dentis	http://purl.obolibrary.org/obo/UBERON_0015181	neck of tooth
http://purl.obolibrary.org/obo/NCIT_C12382	Colon	http://purl.obolibrary.org/obo/UBERON_0001155	colon
http://purl.obolibrary.org/obo/NCIT_C13182	Columnar Epithelium	http://purl.obolibrary.org/obo/UBERON_0012274	columnar epithelium
http://purl.obolibrary.org/obo/NCIT_C12698	Common Bile Duct	http://purl.obolibrary.org/obo/UBERON_0001174	common bile duct
http://purl.obolibrary.org/obo/NCIT_C34130	Common Cardinal Vein	http://purl.obolibrary.org/obo/UBERON_0002064	common cardinal vein
http://purl.obolibrary.org/obo/NCIT_C32356	Common Hepatic Duct	http://purl.obolibrary.org/obo/UBERON_0001175	common hepatic duct
http://purl.obolibrary.org/obo/NCIT_C32357	Common Iliac Artery	http://purl.obolibrary.org/obo/UBERON_0001191	common iliac artery
http://purl.obolibrary.org/obo/NCIT_C103384	Common Iliac Lymph Node	http://purl.obolibrary.org/obo/UBERON_0015878	common iliac lymph node
http://purl.obolibrary.org/obo/NCIT_C32359	Common Iliac Vein	http://purl.obolibrary.org/obo/UBERON_0001139	common iliac vein
http://purl.obolibrary.org/obo/NCIT_C52744	Common Palmar Digital Artery	http://purl.obolibrary.org/obo/UBERON_0001410	common palmar digital artery
http://purl.obolibrary.org/obo/NCIT_C52851	Communicating Artery	http://purl.obolibrary.org/obo/UBERON_0006347	communicating artery
http://purl.obolibrary.org/obo/NCIT_C34131	Conceptus	http://purl.obolibrary.org/obo/UBERON_0004716	conceptus
http://purl.obolibrary.org/obo/NCIT_C83002	Condyle	http://purl.obolibrary.org/obo/UBERON_0009979	condyle
http://purl.obolibrary.org/obo/NCIT_C12341	Conjunctiva	http://purl.obolibrary.org/obo/UBERON_0001811	conjunctiva
http://purl.obolibrary.org/obo/NCIT_C32365	Conjunctival Epithelium	http://purl.obolibrary.org/obo/UBERON_0006763	epithelium of conjunctiva
http://purl.obolibrary.org/obo/NCIT_C34132	Connecting Stalk	http://purl.obolibrary.org/obo/UBERON_0007806	connecting stalk
http://purl.obolibrary.org/obo/NCIT_C12374	Connective Tissue	http://purl.obolibrary.org/obo/UBERON_0002384	connective tissue
http://purl.obolibrary.org/obo/NCIT_C32370	Continuous Capillary	http://purl.obolibrary.org/obo/UBERON_2005259	continuous capillary
http://purl.obolibrary.org/obo/NCIT_C12832	Conus Medullaris	http://purl.obolibrary.org/obo/UBERON_0005437	conus medullaris
http://purl.obolibrary.org/obo/NCIT_C53151	Coracobrachialis	http://purl.obolibrary.org/obo/UBERON_0001505	coracobrachialis muscle
http://purl.obolibrary.org/obo/NCIT_C12342	Cornea	http://purl.obolibrary.org/obo/UBERON_0000964	cornea
http://purl.obolibrary.org/obo/NCIT_C12707	Corneal Endothelium	http://purl.obolibrary.org/obo/UBERON_0001985	corneal endothelium
http://purl.obolibrary.org/obo/NCIT_C12928	Corneal Epithelium	http://purl.obolibrary.org/obo/UBERON_0001772	corneal epithelium
http://purl.obolibrary.org/obo/NCIT_C32373	Corniculate Cartilage	http://purl.obolibrary.org/obo/UBERON_0001741	corniculate cartilage
